product_id,product_name,product_price,product_category,product_category2,product_category3,product_image,product_urls,product_ratings,product_labels,product_promotions,source,timestamp
28644,couve lombarda kg produto local,1.19,Produtos Locais,Produtos Locais Frescos,Frutas e Legumes Produtos Locais, ,"{""productUrl"":""/pt/produtos-locais/produtos-locais-frescos/frutas-e-legumes-produtos-locais/couve-lombarda-kg-produto-local/28644.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=28644"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/produtos-locais/produtos-locais-frescos/frutas-e-legumes-produtos-locais/couve-lombarda-kg-produto-local/28644.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fprodutos-locais%2Fprodutos-locais-frescos%2Ffrutas-e-legumes-produtos-locais%2Fcouve-lombarda-kg-produto-local%2F28644.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=28644""}",28644,"[{'alt': 'Produto Nacional', 'title': 'Produto Nacional'}, {'alt': 'Produto Local', 'title': 'Produto Local'}]",,auchan,20241115
20508,maçã bravo de esmolfe dop kg,3.99,Produtos Frescos,Fruta,"Maçãs, Peras e Uvas", ,"{""productUrl"":""/pt/produtos-frescos/fruta/macas-peras-e-uvas/maca-bravo-de-esmolfe-dop-kg/20508.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=20508"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/produtos-frescos/fruta/macas-peras-e-uvas/maca-bravo-de-esmolfe-dop-kg/20508.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fprodutos-frescos%2Ffruta%2Fmacas-peras-e-uvas%2Fmaca-bravo-de-esmolfe-dop-kg%2F20508.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=20508""}",20508,"[{'alt': 'Produto Nacional', 'title': 'Produto Nacional'}]",,auchan,20241115
3462914,filete dourada fresco 110g,2.59,Produtos Frescos,Peixaria,Peixe Fresco, ,"{""productUrl"":""/pt/produtos-frescos/peixaria/peixe-fresco/filete-dourada-fresco-110g/3462914.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3462914"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/produtos-frescos/peixaria/peixe-fresco/filete-dourada-fresco-110g/3462914.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fprodutos-frescos%2Fpeixaria%2Fpeixe-fresco%2Ffilete-dourada-fresco-110g%2F3462914.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3462914""}",3462914,[],,auchan,20241115
27229,alface roxa kg produto local,2.59,Produtos Frescos,Legumes,Alface e Agrião, ,"{""productUrl"":""/pt/produtos-frescos/legumes/alface-e-agriao/alface-roxa-kg-produto-local/27229.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=27229"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/produtos-frescos/legumes/alface-e-agriao/alface-roxa-kg-produto-local/27229.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fprodutos-frescos%2Flegumes%2Falface-e-agriao%2Falface-roxa-kg-produto-local%2F27229.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=27229""}",27229,"[{'alt': 'Produto Nacional', 'title': 'Produto Nacional'}, {'alt': 'Produto Local', 'title': 'Produto Local'}]",,auchan,20241115
3357145,dourada fresca inteira 200/600 kg,7.99,Produtos Frescos,Peixaria,Peixe Fresco, ,"{""productUrl"":""/pt/produtos-frescos/peixaria/peixe-fresco/dourada-fresca-inteira-200600-kg/3357145.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3357145"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/produtos-frescos/peixaria/peixe-fresco/dourada-fresca-inteira-200600-kg/3357145.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fprodutos-frescos%2Fpeixaria%2Fpeixe-fresco%2Fdourada-fresca-inteira-200600-kg%2F3357145.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3357145""}",3357145,[],,auchan,20241115
33541,salmão 2kg a 3kg,7.99,Produtos Frescos,Peixaria,Peixe Fresco, ,"{""productUrl"":""/pt/produtos-frescos/peixaria/peixe-fresco/salmao-2kg-a-3kg/33541.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=33541"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/produtos-frescos/peixaria/peixe-fresco/salmao-2kg-a-3kg/33541.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fprodutos-frescos%2Fpeixaria%2Fpeixe-fresco%2Fsalmao-2kg-a-3kg%2F33541.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=33541""}",33541,[],,auchan,20241115
3357146,robalo fresco inteiro 200/600 kg,6.95,Produtos Frescos,Peixaria,Peixe Fresco, ,"{""productUrl"":""/pt/produtos-frescos/peixaria/peixe-fresco/robalo-fresco-inteiro-200600-kg/3357146.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3357146"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/produtos-frescos/peixaria/peixe-fresco/robalo-fresco-inteiro-200600-kg/3357146.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fprodutos-frescos%2Fpeixaria%2Fpeixe-fresco%2Frobalo-fresco-inteiro-200600-kg%2F3357146.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3357146""}",3357146,[],,auchan,20241115
21918,nabiça kg produto local,2.49,Produtos Locais,Produtos Locais Frescos,Frutas e Legumes Produtos Locais, ,"{""productUrl"":""/pt/produtos-locais/produtos-locais-frescos/frutas-e-legumes-produtos-locais/nabica-kg-produto-local/21918.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=21918"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/produtos-locais/produtos-locais-frescos/frutas-e-legumes-produtos-locais/nabica-kg-produto-local/21918.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fprodutos-locais%2Fprodutos-locais-frescos%2Ffrutas-e-legumes-produtos-locais%2Fnabica-kg-produto-local%2F21918.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=21918""}",21918,"[{'alt': 'Produto Nacional', 'title': 'Produto Nacional'}, {'alt': 'Produto Local', 'title': 'Produto Local'}]",,auchan,20241115
529930,linguado 200g a 300g,24.99,Produtos Frescos,Peixaria,Peixe Fresco, ,"{""productUrl"":""/pt/produtos-frescos/peixaria/peixe-fresco/linguado-200g-a-300g/529930.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=529930"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/produtos-frescos/peixaria/peixe-fresco/linguado-200g-a-300g/529930.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fprodutos-frescos%2Fpeixaria%2Fpeixe-fresco%2Flinguado-200g-a-300g%2F529930.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=529930""}",529930,[],,auchan,20241115
785278,dourada grande kg,7.99,Produtos Frescos,Peixaria,Peixe Fresco, ,"{""productUrl"":""/pt/produtos-frescos/peixaria/peixe-fresco/dourada-grande-kg/785278.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=785278"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/produtos-frescos/peixaria/peixe-fresco/dourada-grande-kg/785278.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fprodutos-frescos%2Fpeixaria%2Fpeixe-fresco%2Fdourada-grande-kg%2F785278.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=785278""}",785278,[],,auchan,20241115
