Product Name,Product ID,Price,Price per unit,Brand,Category,Image URL,Minimum Quantity,Product Link,cgid,tracking_date,source
Lombos de Bacalhau 9 Meses de Cura MSC Ultracongelado,5734326,17.29,"€31,44/kg",Riberalves,Frescos/Peixaria/Bacalhau/Congelado,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwbec455fc/images/col/573/5734326-cima.jpg?sw=280&sh=280,2 un x 275 gr (550 gr),https://www.continente.pt/produto/lombos-de-bacalhau-9-meses-de-cura-msc-ultracongelado-riberalves-5734326.html,frescos,2024-11-24,Continente
Bolo-Rei,7218266,8.99,"€12,84/kg",Continente Seleção,Frescos/Padaria e Pastelaria/Bolos e Sobremesas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf1bb720e/images/col/721/7218266-frente.jpg?sw=280&sh=280,emb. 700 gr,https://www.continente.pt/produto/bolo-rei-continente-selecao-7218266.html,frescos,2024-11-24,Continente
Queijo de Vaca Amanteigado,4778674,4.79,"€9,58/kg",Continente,Frescos/Queijos/Amanteigado,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwb25d4d2f/images/col/477/4778674-frente.jpg?sw=280&sh=280,emb. 550 gr (aprox.),https://www.continente.pt/produto/queijo-de-vaca-amanteigado-continente-4778674.html,frescos,2024-11-24,Continente
Árvore de Frutos Secos,7463605,7.99,"€26,63/kg",Os Originais,"Frescos/Frutas/Frutos Secos, Desidratados e Sementes/Frutos Secos",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw5e5afa44/images/col/746/7463605-cima.jpg?sw=280&sh=280,emb. 300 gr,https://www.continente.pt/produto/arvore-de-frutos-secos-os-originais-7463605.html,frescos,2024-11-24,Continente
Bacalhau Espiritual para 6 Pessoas,7721576,23.98,"€11,99/kg",Cozinha Continente,Frescos/Take Away/Refeições Prontas/Peixe e Marisco,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwd14b0981/images/col/772/7721576-frente.jpg?sw=280&sh=280,emb. 2 kg,https://www.continente.pt/produto/bacalhau-espiritual-para-6-pessoas-cozinha-continente-7721576.html,frescos,2024-11-24,Continente
Dióspiro Maçã / Roer,2576116,2.49,"€0,75/un",Continente,Frescos/Frutas/Frutas da Época,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwac8dce99/images/col/257/2576116-frente.jpg?sw=280&sh=280,Quant. Mínima = 600 gr (2 un),https://www.continente.pt/produto/diospiro-maca-roer-continente-2576116.html,frescos,2024-11-24,Continente
Rolo de Carne de Novilho com Queijo e Fiambre,7298016,10.79,"€11,87/un",Continente Seleção,"Frescos/Talho/Novilho, Vitela e Vitelão",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw11cadde1/images/col/729/7298016-frente.jpg?sw=280&sh=280,"emb. 1,1 kg (aprox.)",https://www.continente.pt/produto/rolo-de-carne-de-novilho-com-queijo-e-fiambre-continente-selecao-7298016.html,frescos,2024-11-24,Continente
Bacalhau Graúdo 1ª Noruega Seco,2202534,13.99,"€34,98/un",,Frescos/Peixaria/Bacalhau/Seco,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw43e77974/images/col/220/2202534-frente.jpg?sw=280&sh=280,"Quant. Mínima = 2,5 kg",https://www.continente.pt/produto/bacalhau-graudo-1-noruega-seco-2202534.html,frescos,2024-11-24,Continente
Pinhão,7458389,8.78,"€87,80/kg",Os Originais,"Frescos/Frutas/Frutos Secos, Desidratados e Sementes/Frutos Secos",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw43e04298/images/col/745/7458389-frente.jpg?sw=280&sh=280,emb. 100 gr,https://www.continente.pt/produto/pinhao-os-originais-7458389.html,frescos,2024-11-24,Continente
Lombos de Bacalhau MSC Demolhado Ultracongelado,7291126,12.99,"€21,65/kg",Continente Seleção,Frescos/Peixaria/Bacalhau/Congelado,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw8fb332d2/images/col/729/7291126-frente.jpg?sw=280&sh=280,emb. 600 gr,https://www.continente.pt/produto/lombos-de-bacalhau-msc-demolhado-ultracongelado-continente-selecao-7291126.html,frescos,2024-11-24,Continente
Panettone Clássico,7480438,6.99,"€6,99/kg",Dolce Forneria,Frescos/Padaria e Pastelaria/Bolos e Sobremesas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw2c12de30/images/col/748/7480438-cima.jpg?sw=280&sh=280,emb. 1 kg,https://www.continente.pt/produto/panettone-classico-dolce-forneria-7480438.html,frescos,2024-11-24,Continente
"Polvo Congelado (800 gr a 1,5 kg)",7472555,8.99,"€10,79/un",Continente,"Frescos/Peixaria/Polvo, Lulas e Chocos/Congelado",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwe9b77b3e/images/col/747/7472555-frente.jpg?sw=280&sh=280,"aprox. 1,2 kg",https://www.continente.pt/produto/polvo-congelado-800-gr-a-15-kg-continente-7472555.html,frescos,2024-11-24,Continente
