Product Name,Product ID,Price per kg,Price per unit,Brand,Category,Image URL,Minimum Quantity,Product Link,cgid,tracking_date,source
Hambúrguer Vegan Sabor a Frango,7526167,4.19,"€26,19/kg",The Vegetarian Butcher,Congelados/Hambúrgueres e Almôndegas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwc18cbbc1/images/col/752/7526167-hero.jpg?sw=280&sh=280,emb. 160 gr,https://www.continente.pt/produto/hamburguer-vegan-sabor-a-frango-the-vegetarian-butcher-7526167.html,congelados,2024-11-15,Continente
Gelado Mini Magníficos Amêndoa e Chocolate Branco,7756099,3.09,"€0,26/un",Continente,Congelados/Gelados/Gelados de Pauzinho,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw4bb99847/images/col/775/7756099-frente.jpg?sw=280&sh=280,emb. 12 un,https://www.continente.pt/produto/gelado-mini-magnificos-amendoa-e-chocolate-branco-continente-7756099.html,congelados,2024-11-15,Continente
Gyosas de Vegetais,7451573,2.79,"€6,98/kg",Continente,"Congelados/Salgados, Folhados e Pastelaria/Salgados",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw543a7f9c/images/col/745/7451573-frente.jpg?sw=280&sh=280,emb. 400 gr (20 un),https://www.continente.pt/produto/gyosas-de-vegetais-continente-7451573.html,congelados,2024-11-15,Continente
Gelado Fresh Limão e Morango,7584214,2.79,"€0,47/un",Continente,Congelados/Gelados/Gelados Infantis,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw38b0d43f/images/col/758/7584214-frente.jpg?sw=280&sh=280,emb. 6 un,https://www.continente.pt/produto/gelado-fresh-limao-e-morango-continente-7584214.html,congelados,2024-11-15,Continente
Gelado Praliné Crocante,7800584,2.75,"€0,69/un",Continente Seleção,Congelados/Gelados/Gelados de Pauzinho,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf9f01d0b/images/col/780/7800584-hero.jpg?sw=280&sh=280,emb. 4 un,https://www.continente.pt/produto/gelado-praline-crocante-continente-selecao-7800584.html,congelados,2024-11-15,Continente
Nuggets Vegan de Proteína Vegetal,7619444,5.49,"€18,30/kg",Garden Gourmet,Congelados/Vegetariano e Vegan/Nuggets e Panados,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwd185e870/images/col/761/7619444-frente.jpg?sw=280&sh=280,emb. 300 gr,https://www.continente.pt/produto/nuggets-vegan-de-proteina-vegetal-garden-gourmet-7619444.html,congelados,2024-11-15,Continente
Postas Tradicionais de Bacalhau MSC Congelado,7291114,9.39,"€11,74/kg",Continente,Frescos/Peixaria/Bacalhau/Congelado,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwe2de5db5/images/col/729/7291114-frente.jpg?sw=280&sh=280,emb. 800 gr,https://www.continente.pt/produto/postas-tradicionais-de-bacalhau-msc-congelado-continente-7291114.html,congelados,2024-11-15,Continente
Pizza Rústica Double Pepperoni Chedar e Mozzarella,7052750,5.19,"€9,19/kg",Rústica,Congelados/Pizzas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw54d6ff69/images/col/705/7052750-direito.png?sw=280&sh=280,emb. 565 gr,https://www.continente.pt/produto/pizza-rustica-double-pepperoni-chedar-e-mozzarella-rustica-7052750.html,congelados,2024-11-15,Continente
Pizza Prosciutto,7577214,3.69,"€10,85/kg",Ristorante,Congelados/Pizzas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw1feb633f/images/col/757/7577214-direito.png?sw=280&sh=280,emb. 340 gr,https://www.continente.pt/produto/pizza-prosciutto-ristorante-7577214.html,congelados,2024-11-15,Continente
Pizza Familiar de Fiambre e Queijo,6881940,3.69,"€6,36/kg",Continente,Congelados/Pizzas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwb9e6c1f1/images/col/688/6881940-hero.jpg?sw=280&sh=280,emb. 580 gr,https://www.continente.pt/produto/pizza-familiar-de-fiambre-e-queijo-continente-6881940.html,congelados,2024-11-15,Continente
