Product Name,Product ID,Price per kg,Price per unit,Brand,Category,Image URL,Minimum Quantity,Product Link,cgid,tracking_date,source
Inseticida Antitraças Gancho Frescura,8037095,1.29,"€0,65/un",Continente,Limpeza/Inseticidas/Anti-traças,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw492509a7/images/col/803/8037095-cima.png?sw=280&sh=280,emb. 1 un,https://www.continente.pt/produto/inseticida-antitracas-gancho-frescura-continente-8037095.html,limpeza,2024-11-14,Continente
Ambientador Absorve Odores Deco Sphere Framboesa,7578263,4.99,"€4,99/un",Air Wick,Limpeza/Ambientadores/Absorve Odores,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw03b63505/images/col/757/7578263-frente.jpg?sw=280&sh=280,emb. 1 un,https://www.continente.pt/produto/ambientador-absorve-odores-deco-sphere-framboesa-air-wick-7578263.html,limpeza,2024-11-14,Continente
Vela Ambientador Longa Duração Warm Apple Pie,8165597,4.14,"€10,15/kg",Glade,Limpeza/Ambientadores/Velas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw13aaaf8d/images/col/816/8165597-frente.png?sw=280&sh=280,emb. 1 un,https://www.continente.pt/produto/vela-ambientador-longa-duracao-warm-apple-pie-glade-8165597.html,limpeza,2024-11-14,Continente
Ambientador Recarga Spray Lavanda,5487146,5.19,"€2,60/un",Glade,Limpeza/Ambientadores/Ambientadores Automáticos,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw02f57b11/images/col/548/5487146-frente.jpg?sw=280&sh=280,emb. 2 un,https://www.continente.pt/produto/ambientador-recarga-spray-lavanda-glade-5487146.html,limpeza,2024-11-14,Continente
Removedor de Gordura Power,6898843,5.29,"€5,29/un",UHU,undefined,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw1fe4b546/images/col/689/6898843-frente.jpg?sw=280&sh=280,emb. 650 ml,https://www.continente.pt/produto/removedor-de-gordura-power-uhu-6898843.html,limpeza,2024-11-14,Continente
Ambientador Stick Perfumado Magic Place,7278757,19.99,"€19,99/un",Aroma Home,Limpeza/Ambientadores/Sticks Perfumados,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwb3317764/images/col/727/7278757-direito.jpg?sw=280&sh=280,emb. 1 un,https://www.continente.pt/produto/ambientador-stick-perfumado-magic-place-aroma-home-7278757.html,limpeza,2024-11-14,Continente
Spray Elimina Odores,5758021,4.09,"€27,27/lt",Splendor,Limpeza/Limpeza da Roupa e Calçado/Limpeza do Calçado/Produtos de Limpeza do Calçado,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw5ac1daf8/images/col/575/5758021-frente.jpg?sw=280&sh=280,emb. 150 ml,https://www.continente.pt/produto/spray-elimina-odores-splendor-5758021.html,limpeza,2024-11-14,Continente
Ambientador Absorve Odores Limpo,8068521,4.99,"€4,99/un",Ambipur,Limpeza/Ambientadores/Absorve Odores,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw458dddbb/images/col/806/8068521-frente.png?sw=280&sh=280,emb. 1 un,https://www.continente.pt/produto/ambientador-absorve-odores-limpo-ambipur-8068521.html,limpeza,2024-11-14,Continente
Desengordurante Spray Placa Vitrocerâmica,7080079,4.49,"€17,96/lt",Dr. Beckmann,"Limpeza/Limpeza da Cozinha/Limpeza Fogão, Forno e Frigorífico",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw1f8bd424/images/col/708/7080079-frente.jpg?sw=280&sh=280,emb. 250 ml,https://www.continente.pt/produto/desengordurante-spray-placa-vitroceramica-dr.-beckmann-7080079.html,limpeza,2024-11-14,Continente
Palmilhas Conforto Látex Tamanho 40,7373476,2.84,"€2,84/un",Antifadiga,Limpeza/Limpeza da Roupa e Calçado/Limpeza do Calçado/Acessórios,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwad735597/images/col/737/7373476-frente.jpg?sw=280&sh=280,emb. 1 un,https://www.continente.pt/produto/palmilhas-conforto-latex-tamanho-40-antifadiga-7373476.html,limpeza,2024-11-14,Continente
Ambientador Vela Soft Cotton,7836845,5.49,"€5,49/un",Yankee Candle,Limpeza/Ambientadores/Velas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw628d8398/images/col/783/7836845-frente.jpg?sw=280&sh=280,emb. 1 un (104 gr),https://www.continente.pt/produto/ambientador-vela-soft-cotton-yankee-candle-7836845.html,limpeza,2024-11-14,Continente
Tira Nódoas Spray a Seco,6227505,1.99,"€9,95/lt",Continente,Limpeza/Limpeza da Roupa e Calçado/Aditivos e Auxiliares,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw6466d4f7/images/col/622/6227505-frente.jpg?sw=280&sh=280,emb. 200 ml,https://www.continente.pt/produto/tira-nodoas-spray-a-seco-continente-6227505.html,limpeza,2024-11-14,Continente
Limpa Máquinas Roupa Express,6568872,3.99,,Xau,Limpeza/Limpeza da Roupa e Calçado/Tratamento Máquina Roupa,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw06d35afb/images/col/656/6568872-frente.jpg?sw=280&sh=280,emb. 250 ml,https://www.continente.pt/produto/limpa-maquinas-roupa-express-xau-6568872.html,limpeza,2024-11-14,Continente
Recarga Mopa Microfibra Flip,6898386,9.49,"€9,49/un",Vileda,"Casa, Bricolage e Jardim/Lavandaria, Arrumação e Banho/Utensílios de Limpeza/Recargas Mopas",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw6fdbd225/images/col/689/6898386-frente.jpg?sw=280&sh=280,1 un,https://www.continente.pt/produto/recarga-mopa-microfibra-flip-vileda-6898386.html,limpeza,2024-11-14,Continente
Vela em Copo com Caixa 145g Vanilla Noir,8046562,4.0,"€4,00/un",Kasa,"Casa, Bricolage e Jardim/Decoração/Velas e Suportes/Velas em Copo",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw57ee8c74/images/col/804/8046562-frente.jpg?sw=280&sh=280,1 un,https://www.continente.pt/produto/vela-em-copo-com-caixa-145g-vanilla-noir-kasa-8046562.html,limpeza,2024-11-14,Continente
Detergente Máquina Roupa Líquido Sunset Vibes,7754738,8.99,"€0,12/dos",Xau,Limpeza/Limpeza da Roupa e Calçado/Detergente Máquina,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwa1c0d221/images/col/775/7754738-frente.jpg?sw=280&sh=280,77 doses,https://www.continente.pt/produto/detergente-maquina-roupa-liquido-sunset-vibes-xau-7754738.html,limpeza,2024-11-14,Continente
Detergente Máquina Roupa Cápsulas Limpeza Ativa,5727074,4.49,"€0,22/dos",Continente,Limpeza/Limpeza da Roupa e Calçado/Detergente Máquina,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw53cf0ddb/images/col/572/5727074-hero.jpg?sw=280&sh=280,20 doses,https://www.continente.pt/produto/detergente-maquina-roupa-capsulas-limpeza-ativa-continente-5727074.html,limpeza,2024-11-14,Continente
