Product Name,Product ID,Price per kg,Price per unit,Brand,Category,Image URL,Minimum Quantity,Product Link,cgid,tracking_date,source
Tomate Triturado,4695123,1.69,"€3,38/kg",Guloso,"Mercearia/Conservas/Tomate Polpa, Pelado e Seco",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw72bcdb1c/images/col/469/4695123-frente.jpg?sw=280&sh=280,emb. 500 gr,https://www.continente.pt/produto/tomate-triturado-guloso-4695123.html,mercearias,2024-11-11,Continente
Pastilhas Elásticas 60 Minutos Peppermint,7796216,1.09,"€49,55/kg",Trident,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw65b8fc99/images/col/779/7796216-frente.jpg?sw=280&sh=280,emb. 22 gr,https://www.continente.pt/produto/pastilhas-elasticas-60-minutos-peppermint-trident-7796216.html,mercearias,2024-11-11,Continente
Tostas de Trigo,5128353,0.87,"€3,87/kg",Continente,"Frescos/Padaria e Pastelaria/Tostas, Gressinos e Croutons",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwe4158482/images/col/512/5128353-frente.jpg?sw=280&sh=280,2 un x 112.5 gr (225 gr),https://www.continente.pt/produto/tostas-de-trigo-continente-5128353.html,mercearias,2024-11-11,Continente
Bolo de Leite,2823116,2.99,"€10,68/kg",Manhãzitos,"Mercearia/Bolachas, Biscoitos e Tostas/Bolos, Napolitanas, Queques",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw0f7f7e76/images/col/282/2823116-frente.jpg?sw=280&sh=280,emb. 280 gr (8 un),https://www.continente.pt/produto/bolo-de-leite-manhazitos-2823116.html,mercearias,2024-11-11,Continente
Azeite Virgem Extra,7057272,24.36,"€12,18/lt",Continente Bio,"Mercearia/Azeite, Óleo e Vinagre/Azeite",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwc56a9fae/images/col/705/7057272-frente.jpg?sw=280&sh=280,emb. 2 lt,https://www.continente.pt/produto/azeite-virgem-extra-continente-bio-7057272.html,mercearias,2024-11-11,Continente
"Tempero de Alho, Pimentão e Louro Cubos",5485704,2.49,"€34,58/kg",Knorr,"Mercearia/Molhos, Temperos e Sal/Caldos",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwb0f870e3/images/col/548/5485704-hero.jpg?sw=280&sh=280,emb. 8 un,https://www.continente.pt/produto/tempero-de-alho-pimentao-e-louro-cubos-knorr-5485704.html,mercearias,2024-11-11,Continente
Bolachas de Cereais com Pepitas de Chocolate com Menos 30% de Açúcar,7949393,2.49,"€11,07/kg",Belvita,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas Fibra e Sem Açúcar",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw9b3785a7/images/col/794/7949393-cima.jpg?sw=280&sh=280,emb. 225 gr,https://www.continente.pt/produto/bolachas-de-cereais-com-pepitas-de-chocolate-com-menos-30--de-acucar-belvita-7949393.html,mercearias,2024-11-11,Continente
Snacks Milho Rolitos Queijo,4273280,1.99,"€19,90/kg",Cheetos,Mercearia/Snacks e Batatas Fritas/Aperitivos e Snacks,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw62d608df/images/col/427/4273280-hero.png?sw=280&sh=280,emb. 100 gr,https://www.continente.pt/produto/snacks-milho-rolitos-queijo-cheetos-4273280.html,mercearias,2024-11-11,Continente
Salsichas Frankfurt Lata 8 un sem Glúten,7359782,0.99,"€4,95/kg",Continente,Mercearia/Conservas/Salsichas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw36feb41d/images/col/735/7359782-frente.jpg?sw=280&sh=280,emb. 424 gr (peso escorrido 200 gr),https://www.continente.pt/produto/salsichas-frankfurt-lata-8-un-sem-gluten-continente-7359782.html,mercearias,2024-11-11,Continente
Maionese Magra,7175734,3.59,"€14,30/kg",Hellmanns,"Mercearia/Molhos, Temperos e Sal/Maionese, Ketchup e Mostarda",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwbd00c364/images/col/717/7175734-frente.jpg?sw=280&sh=280,emb. 251 gr,https://www.continente.pt/produto/maionese-magra-hellmanns-7175734.html,mercearias,2024-11-11,Continente
Sardinha em Azeite,7368483,1.09,"€12,82/kg",Continente,"Mercearia/Conservas/Sardinha, Cavala, Lulas",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw925344ed/images/col/736/7368483-cima.jpg?sw=280&sh=280,emb. 120 gr (peso escorrido 85 gr),https://www.continente.pt/produto/sardinha-em-azeite-continente-7368483.html,mercearias,2024-11-11,Continente
Caldo de Carne Cubos -30% Sal,6930791,2.49,"€31,13/kg",Knorr,"Mercearia/Molhos, Temperos e Sal/Caldos",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwd36479f5/images/col/693/6930791-hero.jpg?sw=280&sh=280,emb. 8 un,https://www.continente.pt/produto/caldo-de-carne-cubos--30--sal-knorr-6930791.html,mercearias,2024-11-11,Continente
Azeite Virgem Extra Superior,7642190,29.49,"€9,83/lt",Cinco Soldos,"Mercearia/Azeite, Óleo e Vinagre/Azeite",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwe48c5b58/images/col/764/7642190-frente.jpg?sw=280&sh=280,emb. 3 lt,https://www.continente.pt/produto/azeite-virgem-extra-superior-cinco-soldos-7642190.html,mercearias,2024-11-11,Continente
Cereais Golden Squares,4100610,2.09,"€5,57/kg",Continente,Mercearia/Cereais e Barras/Cereais Infantis e Juvenis,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwe69c4910/images/col/410/4100610-frente.jpg?sw=280&sh=280,emb. 375 gr,https://www.continente.pt/produto/cereais-golden-squares-continente-4100610.html,mercearias,2024-11-11,Continente
Mistura de Condimentos para Fajitas sem Glúten,6395332,1.08,"€36,00/kg",Old El Paso,"Mercearia/Molhos, Temperos e Sal/Molhos",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw7f6b0af0/images/col/639/6395332-frente.jpg?sw=280&sh=280,emb. 30 gr,https://www.continente.pt/produto/mistura-de-condimentos-para-fajitas-sem-gluten-old-el-paso-6395332.html,mercearias,2024-11-11,Continente
Vinagre Balsâmico,4634932,1.64,"€6,56/lt",Oliveira da Serra,"Mercearia/Azeite, Óleo e Vinagre/Vinagre",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw3bb11fbc/images/col/463/4634932-frente.jpg?sw=280&sh=280,emb. 250 ml,https://www.continente.pt/produto/vinagre-balsamico-oliveira-da-serra-4634932.html,mercearias,2024-11-11,Continente
Bolachas de Cacau Cobertas com Chocolate de Leite,4766952,2.19,"€8,69/kg",Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas com Cobertura e Recheio",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw54a8f190/images/col/476/4766952-hero.jpg?sw=280&sh=280,emb. 252 gr (6 un),https://www.continente.pt/produto/bolachas-de-cacau-cobertas-com-chocolate-de-leite-continente-4766952.html,mercearias,2024-11-11,Continente
