Product Name,Product ID,Price,Price per unit,Brand,Category,Image URL,Minimum Quantity,Product Link,cgid,tracking_date,source
Espinafre Biológico,4159363,2.29,"€15,27/kg",Vitacress,"Frescos/Legumes/Couves, Brócolos e Espinafres",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwe5a6af7e/images/col/415/4159363-frente.jpg?sw=280&sh=280,emb. 150 gr,https://www.continente.pt/produto/espinafre-biologico-vitacress-4159363.html,biologicos,2024-11-20,Continente
Leite UHT Meio Gordo sem Lactose,7745834,20.04,"€1,11/lt",Mimosa,Laticínios/Leite/Leite sem Lactose,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwb7756e3f/images/col/774/7745834-frente.jpg?sw=280&sh=280,emb. 18 x 1 lt,https://www.continente.pt/produto/leite-uht-meio-gordo-sem-lactose-mimosa-7745834.html,biologicos,2024-11-20,Continente
Hambúrguer Vegan Sabor a Frango,7526167,4.19,"€26,19/kg",The Vegetarian Butcher,Congelados/Hambúrgueres e Almôndegas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwc18cbbc1/images/col/752/7526167-hero.jpg?sw=280&sh=280,emb. 160 gr,https://www.continente.pt/produto/hamburguer-vegan-sabor-a-frango-the-vegetarian-butcher-7526167.html,biologicos,2024-11-20,Continente
Salmão Fumado da Noruega Eco Biológico,5807845,8.39,"€104,88/kg",Martiko,Frescos/Charcutaria/Salmão Fumado e Especialidades,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw030bc0e1/images/col/580/5807845-cima.jpg?sw=280&sh=280,emb. 80 gr,https://www.continente.pt/produto/salmao-fumado-da-noruega-eco-biologico-martiko-5807845.html,biologicos,2024-11-20,Continente
Bolachas Mini Chips Chocolate sem Glúten,3576493,2.54,"€12,70/kg",Gullón,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas de Chocolate",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw81dc5ac7/images/col/357/3576493-direito.jpg?sw=280&sh=280,emb. 200 gr,https://www.continente.pt/produto/bolachas-mini-chips-chocolate-sem-gluten-gullon-3576493.html,biologicos,2024-11-20,Continente
Vuna de Proteína Vegetal,7521286,5.89,"€33,66/kg",Garden Gourmet,Frescos/Take Away/Vegetariano e Vegan,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwcfdd37d8/images/col/752/7521286-frente.jpg?sw=280&sh=280,emb. 175 gr,https://www.continente.pt/produto/vuna-de-proteina-vegetal-garden-gourmet-7521286.html,biologicos,2024-11-20,Continente
Pudim +Proteína Caramelo,7477484,0.89,"€4,45/kg",Continente,Laticínios/Iogurtes/Iogurtes Proteína,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw9d14d24a/images/col/747/7477484-frente.png?sw=280&sh=280,emb. 200 gr,https://www.continente.pt/produto/pudim-proteina-caramelo-continente-7477484.html,biologicos,2024-11-20,Continente
Barra Proteína Chocolate,7522768,1.25,"€25,00/kg",Way Up,"Bio, Eco e Saudável/Nutrição Desportiva/Barras e Snacks",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw4fb01b3c/images/col/752/7522768-frente.jpg?sw=280&sh=280,emb. 50 gr,https://www.continente.pt/produto/barra-proteina-chocolate-way-up-7522768.html,biologicos,2024-11-20,Continente
Massa Esparguete sem Glúten,5358916,1.99,"€3,98/kg",Milaneza,"Mercearia/Arroz, Massa e Farinha/Massa",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw351770ee/images/col/535/5358916-hero.jpg?sw=280&sh=280,emb. 500 gr,https://www.continente.pt/produto/massa-esparguete-sem-gluten-milaneza-5358916.html,biologicos,2024-11-20,Continente
Creme Vegetal de Soja para Culinária,2377626,1.79,"€7,16/lt",Alpro,Laticínios/Natas e Bechamel/Cremes Vegetais,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dweb3502ae/images/col/237/2377626-frente.png?sw=280&sh=280,emb. 250 ml,https://www.continente.pt/produto/creme-vegetal-de-soja-para-culinaria-alpro-2377626.html,biologicos,2024-11-20,Continente
